stage,duplicate_type,document_id,class_index,category,title,description,duplicate_key
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005651,4,sci_tech,Google #39;s ups and downs,"Google #39;s long-awaited public offering finally made it to the street, but the search is still on for Microsoft #39;s Windows update.","google #39;s ups and downs || google #39;s long-awaited public offering finally made it to the street, but the search is still on for microsoft #39;s windows update."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004545,3,business,Google Up in Market Debut After Bumpy IPO,"NEW YORK/SEATTLE (Reuters) - Google Inc. shares jumped 18 percent in their long-awaited stock market debut on Thursday, after a scaled-down \$1.67 billion IPO marked by missteps and lackluster market conditions.","google up in market debut after bumpy ipo || new york/seattle (reuters) - google inc. shares jumped 18 percent in their long-awaited stock market debut on thursday, after a scaled-down \$1.67 billion ipo marked by missteps and lackluster market conditions."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004551,3,business,Google Up in Market Debut After Bumpy IPO,"NEW YORK/SEATTLE (Reuters) - Google Inc. shares jumped 18 percent in their long-awaited stock market debut on Thursday, after a scaled-down \$1.67 billion IPO marked by missteps and lackluster market conditions.","google up in market debut after bumpy ipo || new york/seattle (reuters) - google inc. shares jumped 18 percent in their long-awaited stock market debut on thursday, after a scaled-down \$1.67 billion ipo marked by missteps and lackluster market conditions."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001398,3,business,Housing Starts Rebound Sharply in July,"WASHINGTON (Reuters) - Housing starts rebounded sharply in July, making up almost all the ground lost in a June slump by posting their largest monthly percentage gain since September 2002, a report from the Commerce Department on Tuesday showed.","housing starts rebound sharply in july || washington (reuters) - housing starts rebounded sharply in july, making up almost all the ground lost in a june slump by posting their largest monthly percentage gain since september 2002, a report from the commerce department on tuesday showed."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001496,3,business,Housing Starts Rebound Sharply in July,"WASHINGTON (Reuters) - Housing starts rebounded sharply in July, making up almost all the ground lost in a June slump by posting their largest monthly percentage gain since September 2002, a report from the Commerce Department on Tuesday showed.","housing starts rebound sharply in july || washington (reuters) - housing starts rebounded sharply in july, making up almost all the ground lost in a june slump by posting their largest monthly percentage gain since september 2002, a report from the commerce department on tuesday showed."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001746,4,sci_tech,IBM adds four-way 550 server to new i5 product line,"IBM Corp. bolstered the new eServer i5 server lineup with the i5 550, a new system based on the Power 5 chip that can run multiple operating systems.","ibm adds four-way 550 server to new i5 product line || ibm corp. bolstered the new eserver i5 server lineup with the i5 550, a new system based on the power 5 chip that can run multiple operating systems."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001752,4,sci_tech,IBM adds four-way 550 server to new i5 product line,"IBM Corp. bolstered the new eServer i5 server lineup with the i5 550, a new system based on the Power 5 chip that can run multiple operating systems.","ibm adds four-way 550 server to new i5 product line || ibm corp. bolstered the new eserver i5 server lineup with the i5 550, a new system based on the power 5 chip that can run multiple operating systems."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-025202,4,sci_tech,IBM triples transistor performance with germanium,"IBM has successfully demonstrated a new technique for improving transistor performance that will help the company build smaller, more powerful chips in the next decade, company researchers said Monday.","ibm triples transistor performance with germanium || ibm has successfully demonstrated a new technique for improving transistor performance that will help the company build smaller, more powerful chips in the next decade, company researchers said monday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-026455,4,sci_tech,IBM Triples Transistor Performance with Germanium,"IBM has successfully demonstrated a new technique for improving transistor performance that will help the company build smaller, more powerful chips in the next decade, company researchers said Monday.","ibm triples transistor performance with germanium || ibm has successfully demonstrated a new technique for improving transistor performance that will help the company build smaller, more powerful chips in the next decade, company researchers said monday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005500,4,sci_tech,IE Flaw Affects Windows XP SP2 Systems,"The quot;highly criticial quot; vulnerability affects Internet Explorer 5.01, 5.5, and 6 on fully patched PCs running either Windows XP SP1 or the newer SP2.","ie flaw affects windows xp sp2 systems || the quot;highly criticial quot; vulnerability affects internet explorer 5.01, 5.5, and 6 on fully patched pcs running either windows xp sp1 or the newer sp2."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005697,4,sci_tech,IE Flaw Affects Windows XP SP2 Systems,"The quot;highly criticial quot; vulnerability affects Internet Explorer 5.01, 5.5, and 6 on fully patched PCs running either Windows XP SP1 or the newer SP2.","ie flaw affects windows xp sp2 systems || the quot;highly criticial quot; vulnerability affects internet explorer 5.01, 5.5, and 6 on fully patched pcs running either windows xp sp1 or the newer sp2."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-029097,4,sci_tech,Infineon to Pay a Fine in the Fixing Of Chip Prices,Federal prosecutors cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for three years.,infineon to pay a fine in the fixing of chip prices || federal prosecutors cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for three years.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-030388,4,sci_tech,Infineon to Pay a Fine in the Fixing of Chip Prices,Federal prosecutors cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for three years.,infineon to pay a fine in the fixing of chip prices || federal prosecutors cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for three years.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-008481,3,business,Iraq output rises; oil futures fall,"Oil futures fell yesterday after Iraq, the sixth-largest supplier to the United States, boosted shipments to tankers to normal rates for the first time in two weeks.","iraq output rises; oil futures fall || oil futures fell yesterday after iraq, the sixth-largest supplier to the united states, boosted shipments to tankers to normal rates for the first time in two weeks."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-008554,3,business,Iraq output rises; oil futures fall,"Oil futures fell yesterday after Iraq, the sixth-largest supplier to the United States, boosted shipments to tankers to normal rates for the first time in two weeks.","iraq output rises; oil futures fall || oil futures fell yesterday after iraq, the sixth-largest supplier to the united states, boosted shipments to tankers to normal rates for the first time in two weeks."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-037390,4,sci_tech,Ireland Cracks Down on Internet Fraud,Ireland has become the first country on earth to cut off direct-dialed calls to entire nations in a bid to crack down on Internet-based fraud.,ireland cracks down on internet fraud || ireland has become the first country on earth to cut off direct-dialed calls to entire nations in a bid to crack down on internet-based fraud.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-037506,4,sci_tech,Ireland cracks down on Internet fraud,Ireland has become the first country on earth to cut off direct-dialed calls to entire nations in a bid to crack down on Internet-based fraud.,ireland cracks down on internet fraud || ireland has become the first country on earth to cut off direct-dialed calls to entire nations in a bid to crack down on internet-based fraud.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005310,1,world,IRS: Rose Owes Nearly \$1M in Unpaid Taxes,"MIAMI - Pete Rose is back in trouble with the Internal Revenue Service, which says the baseball great owes nearly \$1 million in unpaid taxes. The IRS filed a federal tax lien in Broward County on Tuesday alleging that baseball's all-time hits king owes \$973,693.28 in back taxes from 1997 to 2002...","irs: rose owes nearly \$1m in unpaid taxes || miami - pete rose is back in trouble with the internal revenue service, which says the baseball great owes nearly \$1 million in unpaid taxes. the irs filed a federal tax lien in broward county on tuesday alleging that baseball's all-time hits king owes \$973,693.28 in back taxes from 1997 to 2002..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005344,1,world,IRS: Rose Owes Nearly \$1M in Unpaid Taxes,"MIAMI - Pete Rose is back in trouble with the Internal Revenue Service, which says the baseball great owes nearly \$1 million in unpaid taxes. The IRS filed a federal tax lien in Broward County on Tuesday alleging that baseball's all-time hits king owes \$973,693.28 in back taxes from 1997 to 2002...","irs: rose owes nearly \$1m in unpaid taxes || miami - pete rose is back in trouble with the internal revenue service, which says the baseball great owes nearly \$1 million in unpaid taxes. the irs filed a federal tax lien in broward county on tuesday alleging that baseball's all-time hits king owes \$973,693.28 in back taxes from 1997 to 2002..."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005019,1,world,Japan Court Ex-Chess Champ Fischer Can Be Deported,"TOKYO (Reuters) - A Tokyo court on Friday rejected a request by former world chess champion Bobby Fischer to have Japanese authorities halt procedures to deport him, Kyodo news agency reported.","japan court ex-chess champ fischer can be deported || tokyo (reuters) - a tokyo court on friday rejected a request by former world chess champion bobby fischer to have japanese authorities halt procedures to deport him, kyodo news agency reported."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005057,1,world,Japan Court Ex-Chess Champ Fischer Can Be Deported,"TOKYO (Reuters) - A Tokyo court on Friday rejected a request by former world chess champion Bobby Fischer to have Japanese authorities halt procedures to deport him, Kyodo news agency reported.","japan court ex-chess champ fischer can be deported || tokyo (reuters) - a tokyo court on friday rejected a request by former world chess champion bobby fischer to have japanese authorities halt procedures to deport him, kyodo news agency reported."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005068,1,world,Japan Court: Bobby Fischer Can Be Deported,"TOKYO (Reuters) - A Tokyo court on Friday rejected a request by former world chess champion Bobby Fischer to have the Japanese authorities halt procedures to deport him, his lawyer said.","japan court: bobby fischer can be deported || tokyo (reuters) - a tokyo court on friday rejected a request by former world chess champion bobby fischer to have the japanese authorities halt procedures to deport him, his lawyer said."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005109,1,world,Japan Court: Bobby Fischer Can Be Deported,"TOKYO (Reuters) - A Tokyo court on Friday rejected a request by former world chess champion Bobby Fischer to have the Japanese authorities halt procedures to deport him, his lawyer said.","japan court: bobby fischer can be deported || tokyo (reuters) - a tokyo court on friday rejected a request by former world chess champion bobby fischer to have the japanese authorities halt procedures to deport him, his lawyer said."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-072063,4,sci_tech,"John Deere, IRobot Team Up to Make Robot (AP)","AP - In a trailblazing pairing of robotics and tractor companies, iRobot and John Deere announced plans Monday to build a 9-foot-long semi-autonomous battlefield vehicle.","john deere, irobot team up to make robot (ap) || ap - in a trailblazing pairing of robotics and tractor companies, irobot and john deere announced plans monday to build a 9-foot-long semi-autonomous battlefield vehicle."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-072110,4,sci_tech,"John Deere, iRobot Team Up to Make Robot (AP)","AP - In a trailblazing pairing of robotics and tractor companies, iRobot and John Deere announced plans Monday to build a 9-foot-long semi-autonomous battlefield vehicle.","john deere, irobot team up to make robot (ap) || ap - in a trailblazing pairing of robotics and tractor companies, irobot and john deere announced plans monday to build a 9-foot-long semi-autonomous battlefield vehicle."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004943,2,sports,Judge Maintains Peirsol Broke Rules,ATHENS (Reuters) - The swimming judge who disqualified gold medal winner Aaron Peirsol at the Athens Olympics is standing by his claim that the American backstroker broke the rules.,judge maintains peirsol broke rules || athens (reuters) - the swimming judge who disqualified gold medal winner aaron peirsol at the athens olympics is standing by his claim that the american backstroker broke the rules.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004955,2,sports,Judge Maintains Peirsol Broke Rules,ATHENS (Reuters) - The swimming judge who disqualified gold medal winner Aaron Peirsol at the Athens Olympics is standing by his claim that the American backstroker broke the rules.,judge maintains peirsol broke rules || athens (reuters) - the swimming judge who disqualified gold medal winner aaron peirsol at the athens olympics is standing by his claim that the american backstroker broke the rules.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-044842,3,business,Justice Dept. Opens Fannie Criminal Probe,"NEW YORK (Reuters) - The Justice Department has opened an investigation of possible accounting fraud at Fannie Mae, the Wall Street Journal reported on Thursday, after a federal regulator said the mortgage giant may have manipulated its earnings targets.","justice dept. opens fannie criminal probe || new york (reuters) - the justice department has opened an investigation of possible accounting fraud at fannie mae, the wall street journal reported on thursday, after a federal regulator said the mortgage giant may have manipulated its earnings targets."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-044948,3,business,Justice Dept. Opens Fannie Criminal Probe,"NEW YORK (Reuters) - The Justice Department has opened an investigation of possible accounting fraud at Fannie Mae, The Wall Street Journal reported on Thursday, after a federal regulator said the mortgage giant may have manipulated its earnings targets.","justice dept. opens fannie criminal probe || new york (reuters) - the justice department has opened an investigation of possible accounting fraud at fannie mae, the wall street journal reported on thursday, after a federal regulator said the mortgage giant may have manipulated its earnings targets."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-063612,3,business,"Kmart Appoints Lewis New CEO, President","The retailing company Kmart Holding Corp. has appointed Aylwin Lewis, formerly an executive at the restaurant operator Yum Brands Inc.","kmart appoints lewis new ceo, president || the retailing company kmart holding corp. has appointed aylwin lewis, formerly an executive at the restaurant operator yum brands inc."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-063737,3,business,"Kmart appoints Lewis new CEO, president","The retailing company Kmart Holding Corp. has appointed Aylwin Lewis, formerly an executive at the restaurant operator Yum Brands Inc.","kmart appoints lewis new ceo, president || the retailing company kmart holding corp. has appointed aylwin lewis, formerly an executive at the restaurant operator yum brands inc."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-096250,4,sci_tech,Let the handheld games begin,It #39;s the fight computer gamers have been waiting for. But the latest duel between wise old master Nintendo and challenger Sony is not taking place on a TV screen.,let the handheld games begin || it #39;s the fight computer gamers have been waiting for. but the latest duel between wise old master nintendo and challenger sony is not taking place on a tv screen.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-096472,4,sci_tech,Let the Handheld Games Begin,It #39;s the fight computer gamers have been waiting for. But the latest duel between wise old master Nintendo and challenger Sony is not taking place on a TV screen.,let the handheld games begin || it #39;s the fight computer gamers have been waiting for. but the latest duel between wise old master nintendo and challenger sony is not taking place on a tv screen.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-119205,3,business,Lilly warns doctors on Strattera use,The drug maker Eli Lilly amp; Co. said Friday it is warning doctors to stop using its attention deficit disorder drug Strattera in patients with jaundice or laboratory evidence of liver injury.,lilly warns doctors on strattera use || the drug maker eli lilly amp; co. said friday it is warning doctors to stop using its attention deficit disorder drug strattera in patients with jaundice or laboratory evidence of liver injury.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-119221,3,business,Lilly Warns Doctors on Strattera Use,The drug maker Eli Lilly amp; Co. said Friday it is warning doctors to stop using its attention deficit disorder drug Strattera in patients with jaundice or laboratory evidence of liver injury.,lilly warns doctors on strattera use || the drug maker eli lilly amp; co. said friday it is warning doctors to stop using its attention deficit disorder drug strattera in patients with jaundice or laboratory evidence of liver injury.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004859,4,sci_tech,Lindows halts stock release,Linux supplier Lindows has announced it has called a halt to the initial public offering of its common stock after filing for registration in April.,lindows halts stock release || linux supplier lindows has announced it has called a halt to the initial public offering of its common stock after filing for registration in april.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005796,4,sci_tech,Lindows halts stock release,Linux supplier Lindows has announced it has called a halt to the initial public offering of its common stock after filing for registration in April.,lindows halts stock release || linux supplier lindows has announced it has called a halt to the initial public offering of its common stock after filing for registration in april.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-073940,3,business,Lockheed Martin Profit Jumps 41 in Quarter,Lockheed Martin Corp. yesterday reported a 41 percent increase in profit during its third quarter as fighter jet and information technology demand continued to drive growth.,lockheed martin profit jumps 41 in quarter || lockheed martin corp. yesterday reported a 41 percent increase in profit during its third quarter as fighter jet and information technology demand continued to drive growth.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-073972,3,business,Lockheed Martin Profit Jumps 41 in Quarter,Lockheed Martin Corp. yesterday reported a 41 percent increase in profit during its third quarter as fighter jet and information technology demand continued to drive growth.,lockheed martin profit jumps 41 in quarter || lockheed martin corp. yesterday reported a 41 percent increase in profit during its third quarter as fighter jet and information technology demand continued to drive growth.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-003456,4,sci_tech,Mars Rover Finds Mysterious Rocks and More Signs of Water,"ith one Mars rover climbing into the hills and the other descending deep into a crater, scientists yesterday reported the discovery of several mysterious rock structures along with yet more signs that Mars was once awash in water.","mars rover finds mysterious rocks and more signs of water || ith one mars rover climbing into the hills and the other descending deep into a crater, scientists yesterday reported the discovery of several mysterious rock structures along with yet more signs that mars was once awash in water."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005647,4,sci_tech,Mars Rover Finds Mysterious Rocks and More Signs of Water,"ith one Mars rover climbing into the hills and the other descending deep into a crater, scientists yesterday reported the discovery of several mysterious rock structures along with yet more signs that Mars was once awash in water.","mars rover finds mysterious rocks and more signs of water || ith one mars rover climbing into the hills and the other descending deep into a crater, scientists yesterday reported the discovery of several mysterious rock structures along with yet more signs that mars was once awash in water."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001593,2,sports,Medical Examiner Finds No Injuries on Thanou-Source,"ATHENS (Reuters) - A medical examiner has found that Greek sprinter Katerina Thanou, who was in hospital with fellow athlete Costas Kenteris, had no injuries, a judicial source said on Tuesday.","medical examiner finds no injuries on thanou-source || athens (reuters) - a medical examiner has found that greek sprinter katerina thanou, who was in hospital with fellow athlete costas kenteris, had no injuries, a judicial source said on tuesday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001618,2,sports,Medical Examiner Finds No Injuries on Thanou-Source,"ATHENS (Reuters) - A medical examiner has found that Greek sprinter Katerina Thanou, who was in hospital with fellow athlete Costas Kenteris, had no injuries, a judicial source said on Tuesday.","medical examiner finds no injuries on thanou-source || athens (reuters) - a medical examiner has found that greek sprinter katerina thanou, who was in hospital with fellow athlete costas kenteris, had no injuries, a judicial source said on tuesday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-112163,4,sci_tech,Microsoft helps in bogus degrees case,"Some sleuthing by software giant Microsoft Corp. helped track down two brothers who authorities say sold bogus college degrees over the Internet, including an MBA that was issued to a housecat.","microsoft helps in bogus degrees case || some sleuthing by software giant microsoft corp. helped track down two brothers who authorities say sold bogus college degrees over the internet, including an mba that was issued to a housecat."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-112284,4,sci_tech,Microsoft Helps in Bogus Degrees Case,"Some sleuthing by software giant Microsoft Corp. helped track down two brothers who authorities say sold bogus college degrees over the Internet, including an MBA that was issued to a housecat.","microsoft helps in bogus degrees case || some sleuthing by software giant microsoft corp. helped track down two brothers who authorities say sold bogus college degrees over the internet, including an mba that was issued to a housecat."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001674,4,sci_tech,Microsoft readies Host Integration Server 2004,"In a continued effort to compete with IBM Corp. and its WebSphere offerings, Microsoft Corp. on Tuesday announced imminent availability of Host Integration Server 2004.","microsoft readies host integration server 2004 || in a continued effort to compete with ibm corp. and its websphere offerings, microsoft corp. on tuesday announced imminent availability of host integration server 2004."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-001687,4,sci_tech,Microsoft readies Host Integration Server 2004,"In a continued effort to compete with IBM Corp. and its WebSphere offerings, Microsoft Corp. on Tuesday announced imminent availability of Host Integration Server 2004.","microsoft readies host integration server 2004 || in a continued effort to compete with ibm corp. and its websphere offerings, microsoft corp. on tuesday announced imminent availability of host integration server 2004."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-046432,4,sci_tech,Microsoft Tests MSN Messenger 7.0,"A select group of testers next week will get an early look at MSN Messenger 7.0, the next version of Microsoft #39;s popular instant messaging client.","microsoft tests msn messenger 7.0 || a select group of testers next week will get an early look at msn messenger 7.0, the next version of microsoft #39;s popular instant messaging client."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-046770,4,sci_tech,Microsoft tests MSN Messenger 7.0,"A select group of testers next week will get an early look at MSN Messenger 7.0, the next version of Microsoft #39;s popular instant messaging client.","microsoft tests msn messenger 7.0 || a select group of testers next week will get an early look at msn messenger 7.0, the next version of microsoft #39;s popular instant messaging client."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-065293,2,sports,Mourinho Confident over Strike Duo,Jose Mourinho believes he has enough firepower in Eidur Gudjohnsen and Mateja Kezman to see off the challenge of CSKA Moscow in the Champions League at Stamford Bridge.,mourinho confident over strike duo || jose mourinho believes he has enough firepower in eidur gudjohnsen and mateja kezman to see off the challenge of cska moscow in the champions league at stamford bridge.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-065383,2,sports,MOURINHO CONFIDENT OVER STRIKE DUO,Jose Mourinho believes he has enough firepower in Eidur Gudjohnsen and Mateja Kezman to see off the challenge of CSKA Moscow in the Champions League at Stamford Bridge.,mourinho confident over strike duo || jose mourinho believes he has enough firepower in eidur gudjohnsen and mateja kezman to see off the challenge of cska moscow in the champions league at stamford bridge.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005506,4,sci_tech,Moveon.org subscriber-data leaked through search,Subscribers to Moveon.org #39;s mailing lists may have found their interest in the anti-Bush political site a matter of public record.,moveon.org subscriber-data leaked through search || subscribers to moveon.org #39;s mailing lists may have found their interest in the anti-bush political site a matter of public record.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005877,4,sci_tech,Moveon.org subscriber-data leaked through search,Subscribers to Moveon.org #39;s mailing lists may have found their interest in the anti-Bush political site a matter of public record.,moveon.org subscriber-data leaked through search || subscribers to moveon.org #39;s mailing lists may have found their interest in the anti-bush political site a matter of public record.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-082146,4,sci_tech,Munch Museum to Stay Closed Well Into 2005,Oslo #39;s Munch Museum could remain closed until June 2005 while officials upgrade its security system following a brazen daylight robbery in August of two Edvard Munch masterpieces.,munch museum to stay closed well into 2005 || oslo #39;s munch museum could remain closed until june 2005 while officials upgrade its security system following a brazen daylight robbery in august of two edvard munch masterpieces.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-082406,4,sci_tech,Munch Museum to stay closed well into 2005,Oslo #39;s Munch Museum could remain closed until June 2005 while officials upgrade its security system following a brazen daylight robbery in August of two Edvard Munch masterpieces.,munch museum to stay closed well into 2005 || oslo #39;s munch museum could remain closed until june 2005 while officials upgrade its security system following a brazen daylight robbery in august of two edvard munch masterpieces.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004533,4,sci_tech,NASA prepares to catch a falling star sample,NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval of a descending space capsule.,nasa prepares to catch a falling star sample || nasa #39;s three-year effort to bring some genuine star dust back to earth is set for a dramatic finale sept. 8 when hollywood helicopter pilots will attempt a midair retrieval of a descending space capsule.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-005803,4,sci_tech,NASA prepares to catch a falling star sample,NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval of a descending space capsule.,nasa prepares to catch a falling star sample || nasa #39;s three-year effort to bring some genuine star dust back to earth is set for a dramatic finale sept. 8 when hollywood helicopter pilots will attempt a midair retrieval of a descending space capsule.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-061492,4,sci_tech,NASA Says Switches May Have Caused Genesis Crash,"Problems with switches aboard NASA #39;s Genesis solar probe may have kept its parachute from opening, which led to the craft #39;s crash-landing in the Utah desert, the US space agency said.","nasa says switches may have caused genesis crash || problems with switches aboard nasa #39;s genesis solar probe may have kept its parachute from opening, which led to the craft #39;s crash-landing in the utah desert, the us space agency said."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-069884,4,sci_tech,NASA says switches may have caused Genesis crash,"Problems with switches aboard NASA #39;s Genesis solar probe may have kept its parachute from opening, which led to the craft #39;s crash-landing in the Utah desert, the US space agency said.","nasa says switches may have caused genesis crash || problems with switches aboard nasa #39;s genesis solar probe may have kept its parachute from opening, which led to the craft #39;s crash-landing in the utah desert, the us space agency said."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-118634,4,sci_tech,NASA Spacecraft Tracks Global Air Pollution,"A NASA spacecraft has begun the first-ever daily tracking of how air pollution moves across the globe, a scientist at NASA #39;s Jet Propulsion Laboratory said on Wednesday.","nasa spacecraft tracks global air pollution || a nasa spacecraft has begun the first-ever daily tracking of how air pollution moves across the globe, a scientist at nasa #39;s jet propulsion laboratory said on wednesday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-118642,4,sci_tech,NASA spacecraft tracks global air pollution,"A NASA spacecraft has begun the first-ever daily tracking of how air pollution moves across the globe, a scientist at NASA #39;s Jet Propulsion Laboratory said on Wednesday.","nasa spacecraft tracks global air pollution || a nasa spacecraft has begun the first-ever daily tracking of how air pollution moves across the globe, a scientist at nasa #39;s jet propulsion laboratory said on wednesday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-085324,2,sports,NBA Wrap: Mavericks Come Back to Beat Golden State,DALLAS (Sports Network) - Dirk Nowitzki scored 25 points and grabbed 10 rebounds as the Dallas Mavericks overcame an early 17-point deficit for a 101-98 overtime victory against Golden State at American Airlines Center.,nba wrap: mavericks come back to beat golden state || dallas (sports network) - dirk nowitzki scored 25 points and grabbed 10 rebounds as the dallas mavericks overcame an early 17-point deficit for a 101-98 overtime victory against golden state at american airlines center.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-085356,2,sports,NBA Wrap: Mavericks Come Back to Beat Golden State,DALLAS (Sports Network) - Dirk Nowitzki scored 25 points and grabbed 10 rebounds as the Dallas Mavericks overcame an early 17-point deficit for a 101-98 overtime victory against Golden State at American Airlines Center.,nba wrap: mavericks come back to beat golden state || dallas (sports network) - dirk nowitzki scored 25 points and grabbed 10 rebounds as the dallas mavericks overcame an early 17-point deficit for a 101-98 overtime victory against golden state at american airlines center.
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-071913,4,sci_tech,New Crop of Portable Players Nips at IPod (AP),"AP - Lauren, 11, saunters nonchalantly past a Discovery Channel store and a Gymboree clothing store at the mall. Then suddenly, the girl's eyes light up and she pulls her mother into an Apple Computer Inc. retail shop.","new crop of portable players nips at ipod (ap) || ap - lauren, 11, saunters nonchalantly past a discovery channel store and a gymboree clothing store at the mall. then suddenly, the girl's eyes light up and she pulls her mother into an apple computer inc. retail shop."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-072255,4,sci_tech,New Crop of Portable Players Nips at iPod (AP),"AP - Lauren, 11, saunters nonchalantly past a Discovery Channel store and a Gymboree clothing store at the mall. Then suddenly, the girl's eyes light up and she pulls her mother into an Apple Computer Inc. retail shop.","new crop of portable players nips at ipod (ap) || ap - lauren, 11, saunters nonchalantly past a discovery channel store and a gymboree clothing store at the mall. then suddenly, the girl's eyes light up and she pulls her mother into an apple computer inc. retail shop."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004391,2,sports,"NL Wrap: Maddux, Sosa Help Cubs Beat Brewers",NEW YORK (Reuters) - Greg Maddux overcame a shaky start to post his 301st career win while Sammy Sosa hit his 566th career home run as the Chicago Cubs beat the Milwaukee Brewers 9-6 in Milwaukee Thursday.,"nl wrap: maddux, sosa help cubs beat brewers || new york (reuters) - greg maddux overcame a shaky start to post his 301st career win while sammy sosa hit his 566th career home run as the chicago cubs beat the milwaukee brewers 9-6 in milwaukee thursday."
sebelum_cleaning,same_label_duplicate,AGN-TRAIN-004406,2,sports,"NL Wrap: Maddux, Sosa Help Cubs Beat Brewers",NEW YORK (Reuters) - Greg Maddux overcame a shaky start to post his 301st career win while Sammy Sosa hit his 566th career home run as the Chicago Cubs beat the Milwaukee Brewers 9-6 in Milwaukee Thursday.,"nl wrap: maddux, sosa help cubs beat brewers || new york (reuters) - greg maddux overcame a shaky start to post his 301st career win while sammy sosa hit his 566th career home run as the chicago cubs beat the milwaukee brewers 9-6 in milwaukee thursday."
